source,target,relation,weight
"P308","METH_3_h_","uses","1"
"P308","METH_notch_sensitivity_testing","uses","1"
"P308","METH_DMA","uses","1"
"P308","CONC_Self_Healing","addresses","1"
"P308","CONC_Toughness","addresses","1"
"P308","CONC_Fracture_Mechanics","addresses","1"
"P308","CONC_Fatigue_Resistance","addresses","1"
"P308","CONC_Segmental_Dynamics","addresses","1"
"P308","INST_Seoul_National_University","from","1"
"P316","MAT_PEDOT_PSS","studies","1"
"P316","MAT_electrolytes__CuCl_","studies","1"
"P316","MAT_NaCl_","studies","1"
"P316","MAT_PAM","studies","1"
"P316","MAT_PEG","studies","1"
"P316","METH_MD_Simulation","uses","1"
"P316","METH_morphological_analysis__lamella_crystall","uses","1"
"P316","METH_____stacking","uses","1"
"P316","METH_chain_orientation","uses","1"
"P316","METH_interlamellar_connectivity_","uses","1"
"P316","CONC_Diffusion","addresses","1"
"P316","CONC_Ionic_Electronic_Conductivity","addresses","1"
"P319","MAT_Polyurethane","studies","1"
"P319","MAT_PDMS","studies","1"
"P319","MAT_hard_segments","studies","1"
"P319","METH_DFT","uses","1"
"P319","METH_RESP_charge_assignment","uses","1"
"P319","METH_iterative_Boltzmann_inversion","uses","1"
"P319","METH_chemical_bond_formation_algorithm_in_CG","uses","1"
"P319","CONC_Hydrogen_Bonding","addresses","1"
"P320","MAT_Star_polymers_with_varying_functionaliti","studies","1"
"P320","MAT_confined_within_slit_geometry","studies","1"
"P320","MAT_solvents_of_varying_quality__athermal","studies","1"
"P320","MAT_good","studies","1"
"P320","MAT_poor_","studies","1"
"P320","METH_Effective_interaction_computation","uses","1"
"P320","METH_MD_Simulation","uses","1"
"P320","METH_Monte_Carlo_simulations_with_effective_i","uses","1"
"P320","METH_radial_distribution_function_comparison","uses","1"
"P320","METH_morphological_model_for_interpenetration","uses","1"
"P320","CONC_Rheology","addresses","1"
"P320","INST_University_of_Vienna__Likos_group","from","1"
"P321","MAT_Mica_and_metal_surfaces_modified_with_se","studies","1"
"P321","MAT_electrolyte_solutions","studies","1"
"P321","METH_Electrochemical_surface_forces_apparatus","uses","1"
"P321","METH_MD_Simulation","uses","1"
"P321","METH_force_distance_measurements","uses","1"
"P321","METH_electrochemical_potential_modulation","uses","1"
"P321","CONC_Interfaces","addresses","1"
"P321","CONC_Surface_Properties","addresses","1"
"P321","CONC_Adhesion","addresses","1"
"P321","CONC_Transport_Properties","addresses","1"
"P321","CONC_Ion_Transport","addresses","1"
"P322","MAT_Polyurethane","studies","1"
"P322","MAT_PLA","studies","1"
"P322","METH_MD_Simulation","uses","1"
"P322","METH_gradient_boosting_regression__model","uses","1"
"P322","METH_experimental_validation","uses","1"
"P322","METH_H_bond_analysis","uses","1"
"P322","CONC_Phase_Separation","addresses","1"
"P322","CONC_Hydrogen_Bonding","addresses","1"
"P323","MAT_P3HT____SBS__blends_for_stretchable_elec","studies","1"
"P323","METH_CG_MD_framework","uses","1"
"P323","METH_force_matching___Boltzmann_inversion_for","uses","1"
"P323","METH_three_site_mapping_for_P3HT","uses","1"
"P323","METH_one_site_per_monomer_for_SBS","uses","1"
"P323","METH_water_assisted_tensile_experiments","uses","1"
"P323","METH_TEM","uses","1"
"P323","CONC_Toughness","addresses","1"
"P323","CONC_Fracture_Mechanics","addresses","1"
"P323","CONC_Polymer_Networks","addresses","1"
"P323","CONC_Ionic_Electronic_Conductivity","addresses","1"
"P326","MAT_Elastomers","studies","1"
"P326","METH_Fluorescence_spectroscopy","uses","1"
"P326","METH_quantum_yield_measurement","uses","1"
"P326","METH_Mechanical_Testing","uses","1"
"P326","METH_in_situ_fluorescence_microscopy_for_phas","uses","1"
"P326","METH_SAXS","uses","1"
"P326","CONC_Phase_Separation","addresses","1"
"P326","CONC_Microphase_Separation","addresses","1"
"P326","CONC_Hydrogen_Bonding","addresses","1"
"P326","CONC_Toughness","addresses","1"
"P326","CONC_Fluorescence","addresses","1"
"P326","CONC_Polymer_Networks","addresses","1"
"P327","MAT_Polyethylene","studies","1"
"P327","METH_MD_Simulation","uses","1"
"P327","METH_home_built_algorithms_for_crystallinity_","uses","1"
"P327","METH_radius_of_gyration_tensor___Q_tensor_ana","uses","1"
"P327","METH_mean_first_passage_time_analysis_for_ind","uses","1"
"P327","CONC_Crystallization","addresses","1"
"P327","INST_National_Technical_University_of_Athens_","from","1"
"P329","MAT_Thioacetic_acid___trans_2_hexenal","studies","1"
"P329","MAT_thio_Michael_addition_products","studies","1"
"P329","METH_Calorimetry","uses","1"
"P329","METH_Calorimetry","uses","1"
"P329","METH_NMR","uses","1"
"P329","METH_kinetic_fitting","uses","1"
"P329","CONC_Polymer_Networks","addresses","1"
"P329","INST_Durham_University","from","1"
"P330","MAT_Enones___alkyl_aryl_thiols","studies","1"
"P330","MAT_amino_acid_catalysts","studies","1"
"P330","METH_Amino_acid_catalysis","uses","1"
"P330","METH_various_solvent_screening_conditions","uses","1"
"P330","METH_yield_optimization","uses","1"
"P330","CONC_Polymer_Networks","addresses","1"
"P330","INST_Central_Drug_Research_Institute","from","1"
"P331","MAT_Block_Copolymers","studies","1"
"P331","MAT_2_ethyl_isocyanate","studies","1"
"P331","MAT_allyl_isocyanate","studies","1"
"P331","MAT_various_thiols__alkyl","studies","1"
"P331","MAT_aryl","studies","1"
"P331","MAT_hydroxyl","studies","1"
"P331","MAT_carboxylic_acid","studies","1"
"P331","MAT_amine","studies","1"
"P331","MAT_amino_acid_","studies","1"
"P331","METH_RAFT","uses","1"
"P331","METH_isocyanate_hydroxyl_coupling","uses","1"
"P331","METH_Michael_and_radical_mediated_thiol_ene_a","uses","1"
"P331","METH_GPC","uses","1"
"P331","METH_NMR","uses","1"
"P331","CONC_Polymer_Brushes","addresses","1"
"P331","CONC_Copolymers","addresses","1"
"P331","CONC_Block_Copolymers","addresses","1"
"P331","INST_University_of_Southern_Mississippi","from","1"
"P332","MAT_Thiol_Michael_addition_systems","studies","1"
"P332","MAT_Polyacrylates","studies","1"
"P332","MAT_Polyacrylates","studies","1"
"P332","MAT_vinyl_sulfone","studies","1"
"P332","MAT_maleimide","studies","1"
"P332","MAT_acrylamide_acceptors","studies","1"
"P332","MAT_various_thiol_donors","studies","1"
"P332","METH_Review_of_reaction_mechanisms","uses","1"
"P332","METH_substrate_catalyst_scope","uses","1"
"P332","METH_materials_applications","uses","1"
"P332","CONC_Polymer_Networks","addresses","1"
"P332","CONC_Surface_Properties","addresses","1"
"P332","INST_University_of_Colorado_Boulder","from","1"
"P333","MAT_Hydroxyl_terminated_polybutadiene","studies","1"
"P333","MAT_Polyethylene","studies","1"
"P333","MAT_Block_Copolymers","studies","1"
"P333","METH_Acylation___Michael_addition_reaction","uses","1"
"P333","METH_FTIR","uses","1"
"P333","METH_NMR","uses","1"
"P333","METH_NMR","uses","1"
"P333","METH_TGA","uses","1"
"P333","METH_DLS","uses","1"
"P333","METH_TEM","uses","1"
"P333","CONC_Copolymers","addresses","1"
"P333","CONC_Block_Copolymers","addresses","1"
"P333","INST_Shaanxi_University_of_Science___Technolo","from","1"
"P334","MAT_Michael_addition_systems__acetoacetates","studies","1"
"P334","MAT_Polyacrylates","studies","1"
"P334","MAT_maleimides","studies","1"
"P334","MAT_cysteine","studies","1"
"P334","MAT_polymer_architectures_from_linear_to_hyp","studies","1"
"P334","METH_Comprehensive_review__mechanism__base_st","uses","1"
"P334","METH_solvent","uses","1"
"P334","METH_substrate_effects_","uses","1"
"P334","METH_polymer_synthesis__step_growth","uses","1"
"P334","METH_chain_growth_","uses","1"
"P334","METH_dendrimers","uses","1"
"P334","METH_hydrogels","uses","1"
"P334","METH_bioconjugates","uses","1"
"P334","CONC_Recyclability","addresses","1"
"P334","CONC_Polymer_Networks","addresses","1"
"P334","INST_Virginia_Tech","from","1"
"P335","MAT_Thia_Michael_addition_systems__thiols___","studies","1"
"P335","MAT_organosulfur_compounds","studies","1"
"P335","METH_Review_of_catalyzed_and_catalyst_free_th","uses","1"
"P335","CONC_Drug_Delivery","addresses","1"
"P335","INST_Indian_Institute_of_Technology_Roorkee","from","1"
"P336","MAT_Hydrogels","studies","1"
"P336","MAT_rubbery_phase___entangled_phase_with_nan","studies","1"
"P336","MAT_PVP_PAAm_system","studies","1"
"P336","MAT_modulus_matched_biphasic_design","studies","1"
"P336","METH_Continuous_phase_separation__solvent_pol","uses","1"
"P336","METH_H_bond_breaking_","uses","1"
"P336","METH_Mechanical_Testing","uses","1"
"P336","METH_cyclic_testing","uses","1"
"P336","METH_Conductivity_Measurement","uses","1"
"P336","METH_EMG_signal_monitoring","uses","1"
"P336","CONC_Phase_Separation","addresses","1"
"P336","CONC_Hydrogen_Bonding","addresses","1"
"P336","CONC_Toughness","addresses","1"
"P336","CONC_Fracture_Mechanics","addresses","1"
"P336","CONC_Ionic_Electronic_Conductivity","addresses","1"
"P336","INST_Harbin_Institute_of_Technology","from","1"
"P337","MAT_Non_faradaic_junction__sensors__ionic_co","studies","1"
"P337","MAT_Hydrogels","studies","1"
"P337","MAT_Ionogels","studies","1"
"P337","MAT_PEDOT_PSS","studies","1"
"P337","MAT_metals","studies","1"
"P337","MAT_carbon_","studies","1"
"P337","METH_Review_of_NFJ_sensing_principles","uses","1"
"P337","METH_voltage_step_characterization","uses","1"
"P337","METH_TEM","uses","1"
"P337","CONC_Soft_Robotics","addresses","1"
"P337","CONC_Sensing","addresses","1"
"P337","INST_Sun_Yat_sen_University","from","1"
"P338","MAT_PCL","studies","1"
"P338","METH_Dielectric_Spectroscopy","uses","1"
"P338","METH_TEM","uses","1"
"P338","METH_modeling_of_end_group_main_chain_crystal","uses","1"
"P338","CONC_Crystallization","addresses","1"
"P338","CONC_Entanglement","addresses","1"
"P338","CONC_Chain_Dynamics","addresses","1"
"P338","CONC_Relaxation_Dynamics","addresses","1"
"P338","INST_POLYMAT","from","1"
"P339","MAT_P_relaxor_ferroelectric_copolymers","studies","1"
"P339","MAT_PVDF","studies","1"
"P339","METH_Synthesis_of_varying_CTFE_content_copoly","uses","1"
"P339","METH_dielectric_ferroelectric_electromechanic","uses","1"
"P339","METH_crystalline_and_ferroelectric_phase_tran","uses","1"
"P339","CONC_Copolymers","addresses","1"
"P339","INST_Xi_an_Jiaotong_University","from","1"
"P340","MAT_Polyurethane","studies","1"
"P340","MAT_biodegradable_PUs","studies","1"
"P340","METH_Structure_property_tuning","uses","1"
"P340","METH_enzymatic_degradation","uses","1"
"P340","METH_enzymatic_reinforcement_strategy","uses","1"
"P340","METH_Mechanical_Testing","uses","1"
"P340","METH_shape_memory_testing","uses","1"
"P340","METH_adhesion_testing","uses","1"
"P340","METH_strain_sensor_fabrication","uses","1"
"P340","CONC_Recyclability","addresses","1"
"P340","CONC_Toughness","addresses","1"
"P340","CONC_Fracture_Mechanics","addresses","1"
"P340","CONC_Crosslinking","addresses","1"
"P340","CONC_Biodegradability","addresses","1"
"P340","CONC_Reinforcement","addresses","1"
"P340","CONC_Sensing","addresses","1"
"P340","INST_Osaka_University__Uyama_and_Takashima_gr","from","1"
"P341","MAT_Polar_active_polymers","studies","1"
"P341","MAT_one_end_fixed_boundary_conditions","studies","1"
"P341","METH_Comparative_simulations","uses","1"
"P341","METH_scaling_analysis","uses","1"
"P341","METH_conformational_relaxation_dynamics","uses","1"
"P341","CONC_Relaxation_Dynamics","addresses","1"
"P341","INST_Nanjing_University__National_Laboratory_","from","1"
"P342","MAT_Adsorption_active_polymer_chain_with_fre","studies","1"
"P342","MAT_two_component_brush_system","studies","1"
"P342","METH_Analytical_theory","uses","1"
"P342","METH_SCFT","uses","1"
"P342","METH_scaling_analysis","uses","1"
"P342","CONC_Grafting","addresses","1"
"P342","CONC_Polymer_Brushes","addresses","1"
"P342","CONC_Surface_Properties","addresses","1"
"P343","MAT_Polyelectrolytes","studies","1"
"P343","MAT_charged_polymers_grafted_to_solid_liquid","studies","1"
"P343","MAT_monovalent_salt_solutions","studies","1"
"P343","METH_Cell_model_with_intermonomer_electrostat","uses","1"
"P343","METH_scaling_theory","uses","1"
"P343","METH_MD_Simulation","uses","1"
"P343","CONC_Grafting","addresses","1"
"P343","CONC_Polymer_Brushes","addresses","1"
"P344","MAT_Cyclobutane_based_mechanophore_cross_lin","studies","1"
"P344","MAT_cis_diaryl_substituted_cyclobutane_","studies","1"
"P344","MAT_Polyacrylates","studies","1"
"P344","MAT_side_chain_cross_linked_networks_via_RAF","studies","1"
"P344","METH_RAFT","uses","1"
"P344","METH_single_molecule_force_spectroscopy","uses","1"
"P344","METH_Mechanical_Testing","uses","1"
"P344","METH_simulation","uses","1"
"P344","CONC_Toughness","addresses","1"
"P344","CONC_Fatigue_Resistance","addresses","1"
"P344","CONC_Crosslinking","addresses","1"
"P344","CONC_Crosslinking","addresses","1"
"P344","CONC_Polymer_Networks","addresses","1"
"P344","INST_Duke_University","from","1"
"P345","MAT_Polyampholyte_gels","studies","1"
"P345","MAT_alternating","studies","1"
"P345","MAT_random","studies","1"
"P345","MAT_and_diblock_charge_sequences","studies","1"
"P345","MAT_charged_polymer_networks_with_both_posit","studies","1"
"P345","METH_Molecular_simulations","uses","1"
"P345","METH_electrostatic_tension_analysis","uses","1"
"P345","METH_elastic_stress_modeling","uses","1"
"P345","METH_osmotic_pressure_decomposition","uses","1"
"P345","METH_Bjerrum_length_dependence_study","uses","1"
"P345","CONC_Phase_Separation","addresses","1"
"P345","CONC_Microphase_Separation","addresses","1"
"P345","CONC_Crosslinking","addresses","1"
"P346","MAT_Trifunctional_alkene_monomer_with_benzyl","studies","1"
"P346","MAT_thiol_ene_networks_with_dynamic_ether_li","studies","1"
"P346","METH_Thiol_ene_polymerization","uses","1"
"P346","METH_creep_testing","uses","1"
"P346","METH_DMA","uses","1"
"P346","METH_shape_memory_testing","uses","1"
"P346","METH_degradation_and_chemical_recycling_exper","uses","1"
"P346","CONC_Shape_Memory_Effect","addresses","1"
"P346","CONC_Recyclability","addresses","1"
"P346","CONC_Crosslinking","addresses","1"
"P346","CONC_Polymer_Networks","addresses","1"
"P347","MAT_Liquid_Crystal_Elastomers","studies","1"
"P347","MAT_Liquid_Crystal_Elastomers","studies","1"
"P347","METH_1D_string_model","uses","1"
"P347","METH_TEM","uses","1"
"P347","METH_PID_control_simulation","uses","1"
"P347","METH_dynamic_analysis_of_LCE_fiber_actuation","uses","1"
"P347","CONC_Fatigue_Resistance","addresses","1"
"P347","CONC_Viscoelasticity","addresses","1"
"P347","CONC_Relaxation_Dynamics","addresses","1"
"P347","CONC_Actuation","addresses","1"
"P348","MAT_Triply_periodic_minimal_surface__structu","studies","1"
"P348","MAT_various_materials__metals","studies","1"
"P348","MAT_ceramics","studies","1"
"P348","MAT_polymers__fabricated_via_additive_manufa","studies","1"
"P348","METH_Review_covering_TPMS_mathematical_design","uses","1"
"P348","METH_Schwarz_D","uses","1"
"P348","METH_Gyroid","uses","1"
"P348","METH_Diamond","uses","1"
"P348","METH_I_WP","uses","1"
"P348","METH_F_RD","uses","1"
"P348","METH_etc__","uses","1"
"P348","METH_additive_manufacturing__SLM","uses","1"
"P348","METH_SLA","uses","1"
"P348","METH_FDM","uses","1"
"P348","CONC_Surface_Properties","addresses","1"
"P348","CONC_Membranes","addresses","1"
"P348","CONC_Additive_Manufacturing","addresses","1"
"P349","MAT_Achiral_bead_spring_rods_with_marginal_b","studies","1"
"P349","MAT_continuous_spread_in_contour_length","studies","1"
"P349","MAT_log_normal_rod_length_distributions","studies","1"
"P349","METH_MD_Simulation","uses","1"
"P349","METH_SEM","uses","1"
"P349","METH_chirality_correlation_function_analysis","uses","1"
"P349","METH_Onsager_theory_comparison","uses","1"
"P349","METH_phase_diagram_mapping","uses","1"
"P349","CONC_Surface_Properties","addresses","1"
"P349","INST_Laboratoire_de_Physique_des_Solides","from","1"
"P350","MAT_Polystyrene_randomly_sulfonated_with_SO_","studies","1"
"P350","MAT_Polyelectrolytes","studies","1"
"P350","MAT_Ionomers","studies","1"
"P350","METH_MD_Simulation","uses","1"
"P350","METH_nonequilibrium_MD_under_shear","uses","1"
"P350","METH_viscosity_analysis","uses","1"
"P350","METH_ionic_cluster_morphology_tracking","uses","1"
"P350","CONC_Fracture_Mechanics","addresses","1"
"P350","CONC_Relaxation_Dynamics","addresses","1"
"P350","INST_Clemson_University","from","1"
"P351","MAT_Elastomers","studies","1"
"P351","MAT_PEG","studies","1"
"P351","MAT_PPO380_DAB_CAT_Fe_and_PPO640_DAB_CAT_Fe_","studies","1"
"P351","MAT_PEG","studies","1"
"P351","METH_DSC","uses","1"
"P351","METH_DSC","uses","1"
"P351","METH_Dielectric_Spectroscopy","uses","1"
"P351","METH_TEM","uses","1"
"P351","METH_SAXS","uses","1"
"P351","METH_Havriliak_Negami_analysis","uses","1"
"P351","CONC_Coordination_Bonds","addresses","1"
"P351","CONC_Fatigue_Resistance","addresses","1"
"P351","CONC_Crosslinking","addresses","1"
"P351","CONC_Relaxation_Dynamics","addresses","1"
"P351","CONC_Segmental_Dynamics","addresses","1"
"P351","CONC_Polymer_Networks","addresses","1"
"P351","CONC_Ionic_Electronic_Conductivity","addresses","1"
"P351","INST_University_of_Patras__Floudas_group_","from","1"
"P352","MAT_Multicomponent_polymer_systems__homopoly","studies","1"
"P352","MAT_Block_Copolymers","studies","1"
"P352","MAT_monomers","studies","1"
"P352","MAT_solvents","studies","1"
"P352","METH_Functional_integral_representation_of_pa","uses","1"
"P352","METH_saddle_function_method_optimization","uses","1"
"P352","METH_gradient_expansion_for_interaction_energ","uses","1"
"P352","METH_Cahn_Hilliard_theory_comparison","uses","1"
